title,price,desc,images
Designer black off white swirling dots global ethnic bohemian pillow cover euro sham 16 18 20 22 24 26  extra long lumbar boho modern chic,30.00,"Swirling dots fabricfabric both sides or swirling dots fabric front only with solid reverse fabric, choose in the drop down menu. Zipper closure for fabric both sides and envelope closure for solid off white reverse fabric.made about 1"" smaller than the insert for a nice snug fit.If you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.The other covers featured in this listing are complimentary covers I have listed in separate listings.  They are not included in this listing, nor are the inserts.  The plaid cover is also available in another listing.Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/bb7bca/1022926153/il_794xN.1022926153_cvbv.jpg', 'https://i.etsystatic.com/6035838/r/il/0ded32/976385816/il_794xN.976385816_ibax.jpg', 'https://i.etsystatic.com/6035838/r/il/9ade79/976385650/il_794xN.976385650_q2y8.jpg', 'https://i.etsystatic.com/6035838/r/il/d59873/1022921937/il_794xN.1022921937_heq8.jpg']"
Designer blue white geometric pillow cover modern boho chic Euro sham extra long lumbar  rustic lux nursery,34.00,"Fun and festive textural geometric fabric in blue and whiteFabric both sides or front only with white reverse fabric (please choose in the drop down menu).zipper closureListings are designed so that you are ordering a cover to fit the insert size.  I do make the covers about 1"" smaller than the insert size..Design placement will vary from cover to cover.Hand wash or gentle cycle cold, dry flat and iron as needed  Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/fbcf00/1116740012/il_794xN.1116740012_o1li.jpg', 'https://i.etsystatic.com/6035838/r/il/bbb530/1163349319/il_794xN.1163349319_hejg.jpg', 'https://i.etsystatic.com/6035838/r/il/a79a59/1116726878/il_794xN.1116726878_7tpj.jpg', 'https://i.etsystatic.com/6035838/r/il/72e00e/1162961177/il_794xN.1162961177_ojxf.jpg', 'https://i.etsystatic.com/6035838/r/il/387009/1102730285/il_794xN.1102730285_q0vf.jpg']"
Designer Pindler and Pindler arrow head tribal ethnic throw pillow cover navy white blue extra long lumbar 16 18 20 22 24 26 modern,37.00,"Up for sale is a very on trend tribal inspired printed fabric by Pindler and Pindler.  Choose printed front fabric only with solid blue reverse (example made for 18"") or fabric both sides in the drop down menu.  ****You will be choosing by insert size, not the actual size of the cover.     Each cover will be unique with the pattern placement being slightly different.  I do make my covers about 1"" smaller than the forms for a full, plump look and so the corners will fill out nicely.  Spot clean or hand wash recommended, cold, mild detergent, dry flat and iron and needed.  The listing is for the cover only, form is not included.  The listing is only or the arrow head fabric cover.  The other pictures are complimentary covers I have available in my shop in separate listings.  If you don't see the size you need, please message for a custom order.  I can also send a free swatch by request.I expect to ship within 1-2 weeks  but if you need them sooner I will do my best to accommodate.","['https://i.etsystatic.com/6035838/r/il/086a57/1170907079/il_794xN.1170907079_nc2c.jpg', 'https://i.etsystatic.com/6035838/r/il/684272/871204013/il_794xN.871204013_n986.jpg', 'https://i.etsystatic.com/6035838/r/il/68f412/1124304702/il_794xN.1124304702_p9yr.jpg', 'https://i.etsystatic.com/6035838/r/il/778c19/1170906903/il_794xN.1170906903_cxag.jpg', 'https://i.etsystatic.com/6035838/r/il/caa103/1124304920/il_794xN.1124304920_oeyd.jpg']"
Designer Fabric Genevieve gorder coral beige dot outdoor indoor toss pillow cover decorative throw boho tribal ethnic modern,34.13,"Indoor/outdoor coral beige dot designFabric on both sides with a zipper closure.Covers are made about 1"" smaller than the insert.Edges are finished to prevent fraying.**Covers may be shipped sooner than the listing states.  It depends on what fabric I have on hand.Please select your size.  If you would like a different size than what is offered please message me for a custom order. The other covers featured in this listing are complimentary covers I have listed in separate listings.  They are not included in this listing, nor are the inserts.Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/cfd39c/1497687620/il_794xN.1497687620_k32a.jpg', 'https://i.etsystatic.com/6035838/r/il/e381ae/1497687786/il_794xN.1497687786_4491.jpg', 'https://i.etsystatic.com/6035838/r/il/7b0da7/1545161359/il_794xN.1545161359_ny4m.jpg', 'https://i.etsystatic.com/6035838/r/il/a4f518/778973095/il_794xN.778973095_l30r.jpg', 'https://i.etsystatic.com/6035838/r/il/4f7ea4/1509394455/il_794xN.1509394455_lp9j.jpg', 'https://i.etsystatic.com/6035838/r/il/39cbe0/778973089/il_794xN.778973089_4nbi.jpg', 'https://i.etsystatic.com/6035838/r/il/398c81/1497687906/il_794xN.1497687906_n53l.jpg', 'https://i.etsystatic.com/6035838/r/il/82ec52/1545161903/il_794xN.1545161903_adf7.jpg', 'https://i.etsystatic.com/6035838/r/il/b89725/1497688178/il_794xN.1497688178_hxht.jpg']"
Designer Fabric gold aqua blue pink coral green gray abstract  pillow cover euro sham 16 18 20 22 24 26 cushion nursery extra long lumbar,34.13,"Multi colored abstract printcotton/linen fabricReverse fabric white solid with envelope closureseams are finished to prevent frayingmade about 1"" smaller than the insert  Please select your size.  If you would like a different size than what is offered please message me for a custom order.  The other covers featured in this listing are complimentary covers I have listed in separate listings.  They are not included in this listing, nor are the inserts.Hand wash cold, gentle cycle is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/663f96/1020670711/il_794xN.1020670711_bpk5.jpg', 'https://i.etsystatic.com/6035838/r/il/785579/974024538/il_794xN.974024538_s4jo.jpg', 'https://i.etsystatic.com/6035838/r/il/078a9d/1020548287/il_794xN.1020548287_cm47.jpg', 'https://i.etsystatic.com/6035838/r/il/ed1664/1020548807/il_794xN.1020548807_hte0.jpg', 'https://i.etsystatic.com/6035838/r/il/38f28a/998902177/il_794xN.998902177_f54l.jpg']"
Designer flock blush pink peach white velvet pillow cover modern boho chic Euro sham extra long lumbar  rustic lux bird geometric flocked,34.14,"A flocked (short, velvet cut) blushy-peachy bird on white designer fabricFabric both sidesOr, reverse fabric complimentary white. please choose in the drop down menu for fabric both sides or front onlyzipper closureListings are designed so that you are ordering a cover to fit the insert size.  I do make the covers about 2” smaller than the insert size..Design placement will vary from cover to cover.Hand wash or gentle cycle cold, dry flat and iron as neededComplimentary covers:  Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/a14f05/1577764904/il_794xN.1577764904_8k19.jpg', 'https://i.etsystatic.com/6035838/r/il/76d50d/1764145266/il_794xN.1764145266_2zrw.jpg', 'https://i.etsystatic.com/6035838/r/il/c52d63/1811599157/il_794xN.1811599157_c57v.jpg', 'https://i.etsystatic.com/6035838/r/il/7d85b5/1811599153/il_794xN.1811599153_rsl9.jpg', 'https://i.etsystatic.com/6035838/r/il/387009/1102730285/il_794xN.1102730285_q0vf.jpg', 'https://i.etsystatic.com/6035838/r/il/060492/1764145370/il_794xN.1764145370_j8vn.jpg', 'https://i.etsystatic.com/6035838/r/il/97b338/1811599275/il_794xN.1811599275_6vkj.jpg', 'https://i.etsystatic.com/6035838/r/il/44a7c8/1415982012/il_794xN.1415982012_6527.jpg', 'https://i.etsystatic.com/6035838/r/il/26e67a/1463247741/il_794xN.1463247741_1x1c.jpg', 'https://i.etsystatic.com/6035838/r/il/aa0a5c/1415982112/il_794xN.1415982112_kvzg.jpg']"
Designer Vintage bloom design floral fabric throw pillow cover use pink coral moss green euro sham extral long lumbar solid,40.00,"Bring life to an old pillow with this playful and pretty fabric pillow cover!  This beautiful floral print will go with many different fabric designs.  The fabric is on both sides.  It fits well with almost any design style...very versatile.* Floral front with a solid white reverse fabric *made about 1"" smaller than insert size*design placement will vary from cover to cover* zipper closure*insert not included* other covers shown with this listing are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron as needed on cotton setting.If you would like another size not listed, please message me with a request.  Also, I will send a free swatch per request.","['https://i.etsystatic.com/6035838/r/il/4f60e6/1817637452/il_794xN.1817637452_tses.jpg', 'https://i.etsystatic.com/6035838/r/il/1208ba/1865106123/il_794xN.1865106123_7ycx.jpg', 'https://i.etsystatic.com/6035838/r/il/a0d0d1/1817637576/il_794xN.1817637576_7a28.jpg', 'https://i.etsystatic.com/6035838/r/il/9954b3/1865106183/il_794xN.1865106183_i67g.jpg', 'https://i.etsystatic.com/6035838/r/il/7caaac/1817637830/il_794xN.1817637830_2yfz.jpg', 'https://i.etsystatic.com/6035838/r/il/8d657e/1104134527/il_794xN.1104134527_fgwh.jpg', 'https://i.etsystatic.com/6035838/r/il/8a8c37/1817637958/il_794xN.1817637958_k0ha.jpg', 'https://i.etsystatic.com/6035838/r/il/18d27a/1865106565/il_794xN.1865106565_2yb8.jpg', 'https://i.etsystatic.com/6035838/r/il/786adb/1817638118/il_794xN.1817638118_jczh.jpg']"
Designer fabric striped modern black cream pillow cover black throw euro sham long lumbar country rustic lux woven fixer upper style,34.13,"Bring life to an old pillow with this classic, yet trendy striped designer fabric pillow cover!    This cover will look great in your home along side many other pillow options.* Fabric both sides or front only (beige back), choose in the drop down menu. * zipper closure*insert not included*Covers are made about 2” smaller for a nice snug fit* other covers shown with this listing are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron as needed on cotton setting.If you would like another size not listed, please message me with a request.  Also, If you're not sure of the colors I will send a free swatch per request.","['https://i.etsystatic.com/6035838/r/il/b26c9d/1123986802/il_794xN.1123986802_4wwl.jpg', 'https://i.etsystatic.com/6035838/r/il/a4a2f5/1081010834/il_794xN.1081010834_o86c.jpg', 'https://i.etsystatic.com/6035838/r/il/7ef394/1127602931/il_794xN.1127602931_235w.jpg', 'https://i.etsystatic.com/6035838/r/il/2b40a4/1127602885/il_794xN.1127602885_o2uo.jpg', 'https://i.etsystatic.com/6035838/r/il/0c1f52/1123986862/il_794xN.1123986862_t0mx.jpg', 'https://i.etsystatic.com/6035838/r/il/cb4ca6/1333522077/il_794xN.1333522077_3skr.jpg']"
Designer buffalo check gray cream off white pillow cover modern woven chic Euro sham extra long lumbar country rustic,34.14,"Great woven fabric, gray and off whiteFabric both sidesOr, reverse fabric complimentary off white. please choose in the drop down menu for fabric both sides or front onlyzipper closureListings are designed so that you are ordering a cover to fit the insert size.  I do make the covers about 1"" smaller than the insert size..Design placement will vary from cover to cover.Hand wash or gentle cycle cold, dry flat and iron as neededComplimentary covers:  Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/a5ec52/1170579619/il_794xN.1170579619_e6da.jpg', 'https://i.etsystatic.com/6035838/r/il/3542b6/1170579563/il_794xN.1170579563_4rqc.jpg', 'https://i.etsystatic.com/6035838/r/il/fbddcd/1170579521/il_794xN.1170579521_hh5y.jpg', 'https://i.etsystatic.com/6035838/r/il/7c8f74/1170579689/il_794xN.1170579689_onnf.jpg', 'https://i.etsystatic.com/6035838/r/il/10945f/1123978022/il_794xN.1123978022_82jb.jpg']"
Gray geometric dot velvet pillow cover euro sham 16 18 20 22 24 26 cushion nursery lumbar,40.99,"Cotton/velvet pillow coverGrayZipper closuremade about 1"" smaller than the insert for a nice snug fitIf you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Cover only, insert not included Hand wash cold is recommended, dry flat, iron as needed.",[]
Designer black  white woven global ethnic boheme stripe pillow cover euro sham 16 18 20 22 24 26 southwest extra long lumbar boho,30.14,"Woven stripe cotton weave fabric Vertical placement Fabric both sides or front only with a solid white reverse fabric, please select in the drop down menu. made about 1"" smaller than the insert for a nice snug fit.If you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.The other covers featured in this listing are complimentary covers I have listed in separate listings.  They are not included in this listing, nor are the inserts. Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/276639/1536485263/il_794xN.1536485263_ketw.jpg', 'https://i.etsystatic.com/6035838/r/il/d74f7f/1536485079/il_794xN.1536485079_9uro.jpg', 'https://i.etsystatic.com/6035838/r/il/0ded32/976385816/il_794xN.976385816_ibax.jpg', 'https://i.etsystatic.com/6035838/r/il/bb7bca/1022926153/il_794xN.1022926153_cvbv.jpg', 'https://i.etsystatic.com/6035838/r/il/b214a7/1489003626/il_794xN.1489003626_jp7p.jpg', 'https://i.etsystatic.com/6035838/r/il/36fb26/1536485551/il_794xN.1536485551_o03v.jpg', 'https://i.etsystatic.com/6035838/r/il/eca5d3/1489003854/il_794xN.1489003854_gee8.jpg', 'https://i.etsystatic.com/6035838/r/il/9e3567/1489003980/il_794xN.1489003980_9ytq.jpg', 'https://i.etsystatic.com/6035838/r/il/e5d66b/1489004136/il_794xN.1489004136_hqkq.jpg', 'https://i.etsystatic.com/6035838/r/il/7c77c3/1536486223/il_794xN.1536486223_8qur.jpg']"
Designer black  white woven global ethnic boheme stripe pillow cover euro sham 16 18 20 22 24 26 southwest extra long lumbar boho,30.14,"Woven stripe cotton weave fabric Horizontal placement Fabric both sides or front only with a solid white reverse fabric, please select in the drop down menu. made about 1"" smaller than the insert for a nice snug fit.If you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.The other covers featured in this listing are complimentary covers I have listed in separate listings.  They are not included in this listing, nor are the inserts. Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/d74f7f/1536485079/il_794xN.1536485079_9uro.jpg', 'https://i.etsystatic.com/6035838/r/il/276639/1536485263/il_794xN.1536485263_ketw.jpg', 'https://i.etsystatic.com/6035838/r/il/0ded32/976385816/il_794xN.976385816_ibax.jpg', 'https://i.etsystatic.com/6035838/r/il/bb7bca/1022926153/il_794xN.1022926153_cvbv.jpg', 'https://i.etsystatic.com/6035838/r/il/b214a7/1489003626/il_794xN.1489003626_jp7p.jpg', 'https://i.etsystatic.com/6035838/r/il/36fb26/1536485551/il_794xN.1536485551_o03v.jpg', 'https://i.etsystatic.com/6035838/r/il/eca5d3/1489003854/il_794xN.1489003854_gee8.jpg', 'https://i.etsystatic.com/6035838/r/il/9e3567/1489003980/il_794xN.1489003980_9ytq.jpg', 'https://i.etsystatic.com/6035838/r/il/e5d66b/1489004136/il_794xN.1489004136_hqkq.jpg', 'https://i.etsystatic.com/6035838/r/il/7c77c3/1536486223/il_794xN.1536486223_8qur.jpg']"
Designer Robert allen jade green velvet pillow cover euro sham 16 18 20 22 24 26 cushion nursery extra long lumbar blue green,43.00,"Jade blue/green velvet pillow coverfabric both sidesZipper closuremade about 2” smaller than the insert for a nice snug fitIf you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Covers featured in pictures 2-5 are only complimentary covers available through my shop in separate listings.  This fabric would also look great with a large navy check or a gold geometric!  See below...Cover only, insert not included  Spot clean or Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/377a58/1388717626/il_794xN.1388717626_p8iq.jpg', 'https://i.etsystatic.com/6035838/r/il/3010bf/1057144630/il_794xN.1057144630_rojt.jpg', 'https://i.etsystatic.com/6035838/r/il/18f7dc/1435995203/il_794xN.1435995203_nvm5.jpg', 'https://i.etsystatic.com/6035838/r/il/a95da7/1057144576/il_794xN.1057144576_qfcw.jpg', 'https://i.etsystatic.com/6035838/r/il/f1ca03/1435995237/il_794xN.1435995237_2xyo.jpg', 'https://i.etsystatic.com/6035838/r/il/fe9568/1388716086/il_794xN.1388716086_87ow.jpg', 'https://i.etsystatic.com/6035838/r/il/26601e/1388716118/il_794xN.1388716118_595j.jpg', 'https://i.etsystatic.com/6035838/r/il/dda7f8/1388715976/il_794xN.1388715976_f89j.jpg', 'https://i.etsystatic.com/6035838/r/il/706223/1388716112/il_794xN.1388716112_tvor.jpg', 'https://i.etsystatic.com/6035838/r/il/f43069/1388716160/il_794xN.1388716160_s9zl.jpg']"
Classic vintage Nutcracker ballet pillow cover red green gray teal yellow blue pink,19.99,"A darling classic print of the nutcracker ballet!Front print with a solid grey reverse. Made for insert size. Please order according to the size insert you want to cover. Pillow cover only. If you need an insert, I may be able to help. Please message me if you do!Hand wash cold, dry flat","['https://i.etsystatic.com/6035838/r/il/a542b9/2107302902/il_794xN.2107302902_ndj8.jpg', 'https://i.etsystatic.com/6035838/r/il/52e0e7/2107305414/il_794xN.2107305414_o1i3.jpg']"
Classic vintage Nutcracker ballet pillow cover red green gray teal yellow blue pink,46.00,"A darling classic print of the nutcracker ballet!Front print with a solid grey reverse. Made for insert size. Please order according to the size insert you want to cover. Pillow cover only. If you need an insert, I may be able to help. Please message me if you do!Hand wash cold, dry flat","['https://i.etsystatic.com/6035838/r/il/a542b9/2107302902/il_794xN.2107302902_ndj8.jpg', 'https://i.etsystatic.com/6035838/r/il/52e0e7/2107305414/il_794xN.2107305414_o1i3.jpg']"
Designer inside out Lena coral beige sand euro sham pillow cover outdoor friendly multiple sizes,48.00,"Now available!!!Bring life to an old pillow with this designer fabric pillow cover!  * Fabric both sides or with reverse complimentary solid natural, please choose from the drop down menu.This is an indoor/outdoor fabric. It can be used outside if you purchase the double sided option. The front only version is for indoor use only because the reverse is an indoor home decor fabric. * zipper closure*made about 2”smaller than the insert size*listings are designed for insert size so order according to the size insert you want to cover *insert not included* other covers shown with listings are available in separate listings and are not included in this one.*hand wash with soap or bleach, dry flat. If you would like another size not listed, please message me with a request.","['https://i.etsystatic.com/6035838/r/il/e6b726/2776390830/il_794xN.2776390830_5izk.jpg', 'https://i.etsystatic.com/6035838/r/il/1dac9b/2776390834/il_794xN.2776390834_21eu.jpg', 'https://i.etsystatic.com/6035838/r/il/f2c111/2701144413/il_794xN.2701144413_cc7w.jpg']"
Designer Linen mustard yellow pillow cover euro sham extra long lumbar modern country rustic chic toss throw,36.00,"Bring new life to your space with this mustard linen fabric pillow cover!    This cover will look great in your home along side muted golds, neutrals or geometric print and compliments many decor styles.* Fabric both sides or front only with a solid natural reverse fabric. Please choose in the drop down menu. * zipper closure*insert not included*Covers are made about 2” smaller for a nice snug fit*listings are designed for insert size so you would order according to the size insert you want to cover. * other covers shown with this listing are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron as needed on cotton setting.If you would like another size not listed, please message me with a request.  Also, If you're not sure of the color I will send a free swatch per request.","['https://i.etsystatic.com/6035838/r/il/fe6b8d/1056749220/il_794xN.1056749220_aeh7.jpg', 'https://i.etsystatic.com/6035838/r/il/d4d0e3/2653499830/il_794xN.2653499830_t7aq.jpg', 'https://i.etsystatic.com/6035838/r/il/e67df6/2653500318/il_794xN.2653500318_b8y4.jpg']"
Designer linen oatmeal beige greige natural flax color pillow cover euro sham extra long lumbar slub,29.99,"Bring life to an old pillow with this Slubby oatmeal linen designer fabric pillow cover!   The fabric is on both sides.  * Fabric both sides*made about 2” smaller than insert size* zipper closure*insert not included-*listings are designed for insert size so you would order according to the size insert you want to cover. * other covers shown with this listing are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron as needed on cotton setting.If you would like another size not listed, please message me with a request.  Also, I will send a free swatch per request.",[]
Designer fabric striped modern pillow cover gray cream white loft apartment neutrals texture throw euro sham extra long lumbar,33.99,"Bring life to an old pillow with this classic, yet trendy textured striped designer fabric pillow cover!    This cover will look great in your home along side many other pillow options available in my shop. * Fabric both sides * zipper closure*insert not included*Covers are made about 2” smaller for a nice snug fit* other covers shown with this listing are available in separate listings and are not included in this one.Care Instructions: Spot clean with ordinary bleach and water (1:1 ratio)  and let air dryMore Info: Our High Performance fabric collection is a remarkably durable, stain resistant line that allows life to happen around you without the anxiety of stains resulting from a good time! Because Olefin is inherently stain resistant and does not absorb water it is not treated with any additional stain resistant coatings or finishes. With that, some good old fashioned bleach, water and some elbow grease will remove the toughest stains including red wine, coffee and even Sharpie marker!Made in the USA.If you would like another size not listed, please message me with a request.  Also, If you're not sure of the colors I will send a free swatch per request.","['https://i.etsystatic.com/6035838/r/il/c1cb1e/1536480657/il_794xN.1536480657_3puj.jpg', 'https://i.etsystatic.com/6035838/r/il/b7003a/1536480883/il_794xN.1536480883_1cfi.jpg', 'https://i.etsystatic.com/6035838/r/il/575aa7/1491177795/il_794xN.1491177795_o7q5.jpg', 'https://i.etsystatic.com/6035838/r/il/a68df7/1491178111/il_794xN.1491178111_s6r7.jpg', 'https://i.etsystatic.com/6035838/r/il/d1e9d0/1443918758/il_794xN.1443918758_fcu0.jpg', 'https://i.etsystatic.com/6035838/r/il/262a7e/1127603023/il_794xN.1127603023_3c8g.jpg', 'https://i.etsystatic.com/6035838/r/il/7e4d36/1491178767/il_794xN.1491178767_o7eg.jpg', 'https://i.etsystatic.com/6035838/r/il/763089/1443919430/il_794xN.1443919430_k97u.jpg', 'https://i.etsystatic.com/6035838/r/il/64212f/1488999088/il_794xN.1488999088_lk3w.jpg', 'https://i.etsystatic.com/6035838/r/il/c19d24/1488999300/il_794xN.1488999300_hfh6.jpg']"
Designer fabric blush velvet pillow cover euro sham 16 18 20 22 24 26 cushion nursery extra long lumbar,35.00,"blush velvet pillow coverfabric both sidesZipper closuremade about 1"" smaller than the insert for a nice snug fitIf you would like a different size than what's listed please message me a request!  Also, I send free swatches if you need.Covers featured in pictures 2-5 are only complimentary covers available through my shop in separate listings.  This fabric would also look great with a large navy check or a gold geometric!  See below...https://www.etsy.com/listing/258257881/designer-fabric-metallic-gold-geometric?ref=shop_home_feat_4https://www.etsy.com/listing/451517100/designer-fabric-large-buffalo-check?ref=listing-shop-header-0Cover only, insert not included Hand wash cold is recommended, dry flat, iron as needed.","['https://i.etsystatic.com/6035838/r/il/d374aa/1296781871/il_794xN.1296781871_pqdz.jpg', 'https://i.etsystatic.com/6035838/r/il/bb0cd8/1296782155/il_794xN.1296782155_fhu6.jpg', 'https://i.etsystatic.com/6035838/r/il/ac54ee/1296782527/il_794xN.1296782527_7d2x.jpg', 'https://i.etsystatic.com/6035838/r/il/32d275/1052307475/il_794xN.1052307475_koow.jpg']"
Designer pindler pindler check black natural beige neutral geometric plaid extra long lumbar euro pillow cover toss modern country,39.00,"This stunning high end designer fabric throw pillow cover will add style and beauty to any living space.  Reverse fabric is solid neutral or same fabric, make your choice in the drop down menuCovers are made about 2” smaller than the insert size. The listing are designed to fit the insert size. So, order for the size insert you want to cover. zipper closureSpot clean   Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/eae6c5/1454038768/il_794xN.1454038768_q3m3.jpg', 'https://i.etsystatic.com/6035838/r/il/19c316/1454039704/il_794xN.1454039704_hrax.jpg', 'https://i.etsystatic.com/6035838/r/il/27aae2/1454043226/il_794xN.1454043226_2bwt.jpg', 'https://i.etsystatic.com/6035838/r/il/4d9fb2/1454040018/il_794xN.1454040018_4pb4.jpg', 'https://i.etsystatic.com/6035838/r/il/293671/1501289403/il_794xN.1501289403_pwdg.jpg', 'https://i.etsystatic.com/6035838/r/il/55ec05/1102723769/il_794xN.1102723769_aom2.jpg', 'https://i.etsystatic.com/6035838/r/il/2d4734/1102723819/il_794xN.1102723819_o9j6.jpg', 'https://i.etsystatic.com/6035838/r/il/e46253/1501289599/il_794xN.1501289599_tr9u.jpg']"
Designer Fabric large buffalo check plaid pillow cover gray putty beige greige rustic luxe cushion throw euro sham lumbar solid rustic chic,33.99,"Bring life to an old pillow with this designer fabric pillow cover!  This trendy buffalo check will go with many different fabric designs.  It fits well with almost any design style...very versatile.Repeat is large 6.75x7.75* Reverse fabric a solid cream home decor* zipper closure*insert not included* other covers shown with this listing are available in separate listings and are not included in this one.*hand wash cold, dry flat and iron as needed on cotton setting.If you would like another size not listed, please message me with a request.  Also, I will send a free swatch per request.","['https://i.etsystatic.com/6035838/r/il/963e1c/1120115089/il_794xN.1120115089_qpgh.jpg', 'https://i.etsystatic.com/6035838/r/il/0bfa8b/1005810072/il_794xN.1005810072_jv64.jpg', 'https://i.etsystatic.com/6035838/r/il/c1b8ee/1052339895/il_794xN.1052339895_ays9.jpg', 'https://i.etsystatic.com/6035838/r/il/b3d5a8/1005810108/il_794xN.1005810108_iuus.jpg', 'https://i.etsystatic.com/6035838/r/il/811d75/1005800896/il_794xN.1005800896_sgbt.jpg']"
Designer F Schumacher leopard ink blue navy indigo beige off white luxury animal fabric lumbar euro pillow cover toss modern luxe,21.14,"This stunning high end designer fabric throw pillow cover will add style and beauty to any bedroom, living room or living space.  Reverse fabric is solid cream or same fabric, make your choice in the drop down menu*This listing is designed for insert size so you would order according to the size insert you want to cover.  For example, if you have 22” inserts, please choose made for 22” or samesides 22” options. *the cover measurements will be 2” smaller than the insert size. For example, if you purchase made for 22 form, the cover will measure 20” and will fit a 22” insert nicely. It’s recommended that the covers be made 2” smaller than the insert size.  Design placement will vary on each cover. zipper closureHand wash or gentle cycle cold, dry flat and iron as needed  Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/a4a21b/1324762871/il_794xN.1324762871_q8h3.jpg', 'https://i.etsystatic.com/6035838/r/il/47fe68/1277523186/il_794xN.1277523186_6v0h.jpg']"
Designer flock gray white velvet pillow cover modern boho chic Euro sham extra long lumbar  rustic lux bird geometric flocked,34.14,"A flocked (short, velvet cut) grey bird on white designer fabricFabric both sidesOr, reverse fabric complimentary white. please choose in the drop down menu for fabric both sides or front onlyzipper closureListings are designed so that you are ordering a cover to fit the insert size.  I do make the covers about 1"" smaller than the insert size..Design placement will vary from cover to cover.Hand wash or gentle cycle cold, dry flat and iron as neededComplimentary covers:  Please check out my other shop listings for complimentary covers, as well!If this is not the right size for you convo me and I'll custom make your covers.  This listing is for the covers only, inserts not included.  Photos (2-5) were added to show complimentary covers I have for sale in my shop.  They are not included in this listing.","['https://i.etsystatic.com/6035838/r/il/4692ed/1488441101/il_794xN.1488441101_f43z.jpg', 'https://i.etsystatic.com/6035838/r/il/cdfe59/1441184878/il_794xN.1441184878_sudt.jpg', 'https://i.etsystatic.com/6035838/r/il/70a6a2/1488441499/il_794xN.1488441499_hr1c.jpg', 'https://i.etsystatic.com/6035838/r/il/9eed76/1441185220/il_794xN.1441185220_syck.jpg', 'https://i.etsystatic.com/6035838/r/il/270de4/1488442425/il_794xN.1488442425_s2mi.jpg', 'https://i.etsystatic.com/6035838/r/il/387009/1102730285/il_794xN.1102730285_q0vf.jpg', 'https://i.etsystatic.com/6035838/r/il/800794/1182961857/il_794xN.1182961857_beu0.jpg', 'https://i.etsystatic.com/6035838/r/il/79c22d/1463250469/il_794xN.1463250469_6vrw.jpg', 'https://i.etsystatic.com/6035838/r/il/60da47/1488442055/il_794xN.1488442055_m8qp.jpg', 'https://i.etsystatic.com/6035838/r/il/83d146/1441185942/il_794xN.1441185942_5k5z.jpg']"
